bidder_id,avg_avg_time_between_other_bids,avg_avg_time_between_own_bids,avg_avg_time_between_own_bids_second,avg_consecutive_bids_per_auction,avg_n_bids_per_auction,avg_whole_time_per_auction,max_avg_time_between_other_bids,max_avg_time_between_own_bids,max_avg_time_between_own_bids_second,max_n_bids_per_auction,min_avg_time_between_other_bids,min_avg_time_between_own_bids,min_avg_time_between_own_bids_second,min_n_bids_per_auction,n_auctions,n_auctions_won,n_bids,n_bids_first,n_countries,n_devices,n_ips,n_urls,var_avg_time_between_other_bids,var_n_bids_per_auction
1af4685cda2979a608c4b6ad83473774qgicn,27201934595.089897,856387462822.6842,280918325571.94995,1.084616155909938,10.873188405797102,3984708253921.73,2080763157894.5,10114526315790.0,10388684210526.0,237,0.0,421052631.0,-4641210526316.0,1,552,2,6002,10,90,470,3324,1650,1.3274773988658257e+22,606.8586627738763
e7a98dc8545eb429007cb48799a40a2dc9p6o,6775901438.466863,666364366255.2958,-844323057632.9281,1.1214844592236213,97.11538461538461,4621793859649.0,22894736842.04348,5818868421052.5,1649727767.689655,1272,61120543.32258064,10713321462.586939,-7598052631579.0,1,26,4,2525,5,15,191,1983,13,5.432828576877817e+19,99194.58615384616
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,148813520885.7405,1492462034529.403,24915639052.86394,1.0924732861653577,11.361216730038024,6090123718386.831,4180789473684.0,9737368421053.0,12086473684212.0,587,17543859.666666668,4842105263.0,-6574315789475.0,1,263,21,2988,13,102,436,1250,1962,2.0990774366957362e+23,2020.4529939337651
29e08b4d18198fe9265772fba3a4f6c4mj1rw,110929641357.52928,2129765220271.1965,-7233761165.774404,1.0411571561090898,5.842592592592593,6687530984719.911,1168947368421.0,9321263157895.0,5987421052632.0,190,289473684.0,45315789474.0,-8918368421053.0,1,216,19,1262,13,20,475,1240,7,3.6950475347234065e+22,244.58906115417741
8783939eb63e5eb4e5cd412d8480f3955ipxu,183627979485.9325,2162159894483.6306,99731189696.16187,1.0357296666925857,4.863813229571984,6042031100478.474,3118000000000.0,11817263157895.0,4560368421053.0,96,52631579.0,33631578947.0,-8817315789473.0,1,257,17,1250,18,15,464,1238,210,1.8645517969640338e+23,94.28216196498055
e909515a6ae94a86027c717c4085954akbpt2,28466141546.3111,2086343022450.6975,29585838912.08976,1.0746939004722025,6.593939393939394,7102615732880.603,739552631579.0,11031052631579.0,8102736842104.0,69,26315789.5,157894736.0,-6397421052631.0,1,165,0,1088,1,62,299,728,121,8.126282175754294e+21,156.69386548410938
05a07a27e235d01fe480ea6ac73b8838jq28x,4112084802.5776258,3305063101301.7153,88288366117.41661,1.0,2.0441176470588234,5856322580645.258,45947368420.5,12680000000000.0,3284368421053.0,13,17543859.666666668,4736842105.5,-4497000000000.0,1,68,0,139,2,10,64,118,28,7.407979491098155e+19,3.266681299385426
282fe85277f7c07b0ffbc5fed621a02ezp1zr,15602122175.309103,2433135486829.573,34232872814.90749,1.0349030200048497,10.365853658536585,6556912465373.947,224447368421.0,11144368421052.0,9481105263158.0,1103,10526315.8,6315789474.0,-7581842105264.0,1,164,1,1700,2,65,320,1205,571,1.1595412386338876e+21,7397.067783929373
4a2d5b70f0fcec3ad9d8ac4b447efd6f3vs9c,24596307087.495953,2664925606500.0103,-56362533674.5517,1.0005988023952095,3.2215568862275448,7096431578947.386,1416394736842.5,12295315789473.0,7635842105263.0,41,16018306.608695652,27526315789.0,-9636157894736.0,1,167,0,538,1,36,157,391,158,2.8517418699000004e+22,29.161460212105908
d65c538ae39fc1a7e0677583bba5fdc6ax1et,19336032112.837643,2116327310572.2048,787438662945.5013,1.0,8.071428571428571,5132062200956.728,142710526315.5,12644368421053.0,4047789473684.5,178,66528681.26404494,54578947368.0,-1439578947368.0,1,28,0,226,0,19,107,205,161,1.823343867798408e+21,1110.8095238095239
5920a92dc2b65e257061017a04eb5361tpa9b,563940090797.5347,887162163464.6882,17962121746.14827,1.0779314124321988,30.523809523809526,8956845614035.133,7081631578947.0,7081631578947.0,67457572502.67347,66,83732057.42424242,89449835526.32812,-12969107551.5,1,21,1,641,1,14,47,138,295,3.3640397686454675e+24,756.9619047619047
7b93ccc9d5730b561ec5fa7f4bd48c04qudf1,314918508070.0346,1772496660506.9482,-17545478368.62204,1.207770301285227,7.341818181818182,6984310979060.5,5844421052632.0,10489210526315.0,10329105263158.0,89,691075514.8695652,473684210.0,-9746210526316.0,1,275,40,2019,33,40,387,1378,1408,4.5946188141360946e+23,157.56886529528867
e0413f338c43c9d55ba53612d2068f65t4gs6,32172824953.17866,2779208646607.224,666508591121.0774,1.0305038346940312,3.1502145922746783,6713589119858.471,1433157894737.0,12823052631579.0,11872315789474.0,28,78947368.5,578947369.0,-6283368421052.0,1,233,4,734,3,50,203,527,312,1.8552492533788078e+22,18.326476246855112
86e50263881b0d382b55777185eb648aagh1g,19690001643.3808,1632987097830.1904,371795423152.72833,1.0322201236263737,7.604166666666667,7135091578947.3,437815789474.0,7670421052632.0,7498105263157.0,188,0.0,6000000000.0,-4417631578948.0,1,96,4,730,3,31,187,549,320,5.638641971865204e+21,431.315350877193
715ee2811c764d5c58aa228ee801e518gqvli,3047368421.0030303,1542218899521.6135,-1447295321637.4446,1.1136363636363635,1.4318181818181819,2245339712918.727,20157894737.0,4469210526316.0,2665052631578.0,5,52631579.0,486842105.25,-4983631578948.0,1,44,0,63,0,10,42,49,5,3.6540529394410824e+19,0.7626849894291755
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,24486120357.5979,2357321739192.8774,125463000293.23743,1.0295902635687246,7.822916666666667,7508792053663.48,1042078947368.0,11391473684210.0,8252947368421.0,127,26315789.5,2631578947.0,-6635157894738.0,1,192,4,1502,2,52,279,1049,119,1.2617731970450349e+22,418.65957678883075
a8561bec318a7d3a0082b35b086b4428wekph,30961543869.225163,3090040868126.161,-356736516760.00586,1.0055050922102946,2.5953757225433525,6594103592314.079,409140350877.0,11533631578947.0,5983263157894.0,34,35087719.333333336,3000000000.0,-8632210526316.0,1,173,3,449,9,52,158,386,306,4.7096964190121566e+21,18.52137384056997
a027780df5d0312919d41edfd4947f27odx7t,21056563204.331253,2160409332624.0369,32794964919.11901,1.0150102280640667,6.5625,6072361629881.161,719663157894.8,9012263157895.0,5104947368421.0,723,0.0,2368421053.0,-5964000000001.0,1,192,2,1260,1,63,293,772,461,5.760777466107176e+21,2710.467277486911
eaad20ae39d343daf76adc0b1a4984faumuzj,10278479532.217037,1443180572228.916,1088274122806.9722,1.0196078431372548,24.333333333333332,11902684210526.334,19631578947.5,3375092105263.25,3082543859649.0,50,107368421.04,186938775510.20407,4371710526.3125,5,3,0,73,1,1,47,52,45,9.580055652134748e+19,536.3333333333334
a6bf74b19fcb2687ce345930c4c16d4e2txda,8444280803.722391,2946244793770.958,990110060763.4341,1.029087024087024,3.9545454545454546,6272565217391.326,39447368421.0,9582368421053.0,10986789473684.0,196,17543859.5,69349527665.31795,-4336631578948.0,1,110,1,435,2,44,151,373,102,1.1188693918782038e+20,346.0070892410342
631f923b7bcf91f61a2e9f96520bd8c8vtl14,63958969623.41255,63958969623.41255,348504122.2561619,201.08333333333334,201.08333333333334,13441000000000.0,79503405572.75294,79503405572.75294,1033011522.8934911,312,43426129632.765274,43426129632.765274,-290134884.94974875,1,12,11,2413,11,34,154,531,1539,1.5389187387991333e+20,5950.446969696972
d27221cf2bfaf0fa7a60ffd3e1e3a53efagvp,3465049781.92475,2108861525462.8528,-417933688298.8314,1.019291003765738,7.416666666666667,6887091729323.271,37368421052.5,10483894736842.0,5415684210526.0,97,26315789.5,315789473.0,-8258842105264.0,1,120,0,890,0,25,171,590,286,2.857780391580794e+19,252.4467787114846
5c2b3f221cdf303df86ff1ffd7106fcco6pml,84868614809.31212,1944550865365.8586,149483336656.60727,1.0541314811682252,6.045212765957447,6469802519118.32,3496350877193.0,11887000000000.0,8308578947368.0,138,4479283.319148936,3157894737.0,-10515000000000.0,1,376,10,2273,15,62,474,1639,1419,8.09861725260997e+22,190.70995035460996
a945c65b19da56d0c7358d8858fe14e8ulfel,122194982391.22354,1280786282347.4565,-98031690490.39322,1.1571740424234775,47.07838479809976,6428008310249.284,2069526315789.5,10935526315789.0,6337105263157.0,2504,56140350.93333333,1157894737.0,-12116526315790.0,1,421,26,19820,32,110,926,4654,6550,7.184483141006984e+22,47829.65336500396
367edc726ba8e667973844395493559dtf2o3,32129463801.17061,2268091708512.723,-632776512143.9506,1.0305803571428571,2.76875,5516905458089.704,1577052631579.0,9250263157895.0,5679947368422.0,99,49861495.89473684,684210526.0,-5111842105263.0,1,160,0,443,1,54,176,368,244,4.590466747131202e+22,68.01536949685534
1e342381f2c64318a51a9b71d91897f8dv9ul,104454974613.16168,1072502298561.4861,43050171674.29728,1.053147866342493,7.711864406779661,6634817105263.15,1896000000000.0,3125789473684.0,1413157894736.0,74,54054054.027027026,102000000000.0,-1729789473685.0,1,59,1,455,1,14,147,227,135,8.816329295278558e+22,150.27761542957336
c1859303603734d90d1a91d80977e14echjim,27217134584.28054,1266365528707.8613,-196246936911.26245,1.0424659742717568,18.52340425531915,6512259577515.218,541789473683.5,11107421052632.0,3072421052631.0,672,92879256.8235294,1947368421.0,-7312368421052.0,1,235,8,4353,4,27,348,2816,1313,4.396030998726494e+21,4349.90863793417
d428139761f7b7563d57bb1f87b55876388j9,26315789.0,4036526315790.0,,1.0,1.3333333333333333,4036526315790.0,26315789.0,4036526315790.0,,2,26315789.0,4036526315790.0,,1,3,0,4,0,3,3,3,4,,0.3333333333333335
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84,10807865519.242027,2252635918169.2573,-292564082192.7707,1.0120164608646423,4.732484076433121,6155402159244.27,190052631579.0,11973421052632.0,7125736842104.0,189,27011974.39153439,1578947368.0,-9237999999999.0,1,157,2,743,3,33,202,592,256,6.04176430929848e+20,344.2997713539115
48badabcce6015d257ff5809761486c8qgjul,25194494343.296772,1789443323783.3572,348964949638.28094,1.0153819948572718,8.46376811594203,8048080418437.416,420868421052.5,11858631578947.0,8195789473684.0,116,52631579.0,1894736843.0,-3978236842105.0,1,276,1,2336,3,52,384,1795,149,3.5438051653456374e+21,258.38050065876155
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,10342569569.115782,2161692093506.0442,-12760748934.045242,1.0259235969493947,7.3538461538461535,7000182639434.3955,126526315789.5,13170052631579.0,8250421052631.0,196,32072368.421875,105263158.0,-8859421052632.0,1,260,1,1912,0,68,326,1294,357,3.890242213398079e+20,384.01330561330565
01067975436d123f717ee5aba0dd4bbfa0937,17495580296.91939,2110327568197.6833,49058499288.73649,1.0589368695455061,31.941176470588236,7856539473684.25,57342105263.0,6055368421052.0,98197368421.0,520,70040485.84423077,4368421052.0,-80369843.52702703,1,17,1,543,0,72,165,398,4,7.184885124396342e+20,15819.558823529413
b0164d9a18a3cdf6082e96f9708040690qcqf,178146567467.58395,1636010485653.7722,-73982192087.37924,1.0310879060879061,3.445945945945946,5342006747638.359,2133105263158.0,6507842105264.0,3002421052631.0,42,657894737.0,72105263158.0,-3219210526316.0,1,74,2,255,3,9,82,24,3,1.438584841056091e+23,28.990188818955943
3e85a43950c71b1988a814682abd4392yakvp,62270323330.136,2637209708507.2446,-220064252626.98337,1.0379489670196556,4.963636363636364,7257535087719.333,1322710526316.0,11942421052631.0,9955421052631.0,58,26315789.5,631578948.0,-8517684210527.0,1,165,3,819,3,39,212,382,237,5.266090978056345e+22,99.66940133037694
0a43de0ab0a7525fec59ef4bc1dda7a2z9z69,8637434650.716784,2552217720338.863,85227450378.71652,1.0267295597484276,3.829896907216495,6641492867683.225,122552631579.0,11498315789474.0,7851999999999.0,54,18796992.5,315789474.0,-6166263157895.0,1,194,2,743,2,42,202,533,12,2.727263696488473e+20,40.00718444527536
18bc9dbbed75b55f35ec4be1351b7aa86an68,113182625626.26439,2143729244882.987,-32896110240.50057,1.0398764777316345,4.282608695652174,5983754385964.875,1981921052631.5,11527421052631.0,9944263157895.0,109,342105263.5,32421052632.0,-11017789473684.0,1,230,14,985,13,17,418,980,50,5.078026371482558e+22,90.85864818682361
92f8392be617527734a2f18482815af9ak8l3,8307310602.804402,2010636049474.2952,-62303056396.42802,1.0304911272913309,6.2887029288702925,6469931617364.605,162776315789.5,9870684210526.0,6636000000000.0,194,63157894.8,684210527.0,-9165263157895.0,1,239,3,1503,2,52,270,1198,100,3.172807978827328e+20,322.8952920080166
ea57e35acda9a8f8b75f4d9bc049f74d7qx3t,1291752602.881946,2863013725873.267,-1419924510681.2288,1.0178571428571428,2.4464285714285716,7276794486215.762,3842105263.0,9663578947369.0,1568315789475.0,23,0.0,2263157895.0,-10416789473684.0,1,56,0,137,1,16,59,122,76,1.4477959373240684e+18,11.887987012987015
069d251f2fc19102924468ab38349d5eou7ab,3622807017.6666665,4006754385964.6665,,1.0,1.3,4006754385964.6665,8657894737.0,7186736842105.0,,2,947368421.0,6052631578.0,,1,10,0,13,0,1,3,8,2,1.9039012004008317e+19,0.2333333333333335
08515611e73803dc6d8c562b8514dfb5qi3z9,2430770592.1383095,2744069740970.0234,-14102970614.757414,1.071548916769505,4.367647058823529,5828387811634.421,21210526316.0,10632000000000.0,4252868421052.5,144,29473684.2,688995215.2727273,-2757684210526.0,1,68,1,297,1,27,125,210,47,2.2950966748216103e+19,308.98222124670764
669c6a0e8aabbf0647e8ee6e150c47b18a4pu,106236832611.81723,1754696047438.1038,-809437758188.6271,1.0462962962962963,2.3333333333333335,4954773923444.932,1367236842105.0,6448473684210.5,1483157894737.0,18,298245614.0,2157894737.0,-7409842105264.0,1,108,2,252,6,24,43,213,174,5.648999666344723e+22,7.420560747663552
c749a25f3a07304b959065d83bbfc5f75u1my,82706766.85714285,2086263157894.8333,1047021052631.4,1.0,1.2857142857142858,12517578947369.0,82706766.85714285,2086263157894.8333,1047021052631.4,7,82706766.85714285,2086263157894.8333,1047021052631.4,1,21,1,27,2,11,20,22,9,,1.7142857142857142
ff58ffde976a4899dcd89597a7877e18lntgz,5137015963.2434025,2172338235635.282,-71913633289.51009,1.0342830687830686,4.894444444444445,7188893074792.253,102403508771.66667,13266684210526.0,9488736842105.0,82,52631578.71428572,684210526.0,-5457052631580.0,1,180,1,881,1,46,191,614,214,1.2940544925898238e+20,95.4022036002483
91dcfc10da696a6d90966ff795751708er5fp,7380989619.048147,1725533043690.6482,-80238954050.8778,1.002916506344259,14.966666666666667,7397903157894.72,50710526316.0,8826263157894.0,7582315789473.0,90,51347881.914634146,15631578947.0,-4465789473684.0,1,60,0,898,0,73,191,633,720,1.60909889731516e+20,838.2022598870057
cdf76f38b6f46a3bd396a99123d26909xq5c3,6271587809.890524,2782781455251.8164,-101761026829.64546,1.0106958555071763,5.397435897435898,6111915050784.842,31649122807.0,9217000000000.0,9189947368421.0,531,7518797.0,7578947369.0,-7462052631580.0,1,156,3,842,1,70,238,646,168,5.132692630971009e+19,1797.4926385442516
01cda526658455000913950f20cf31a2q6nsf,1751090904344.1746,2326765246449.5425,-1515564509759.1409,3.4318181818181817,3.8181818181818183,9298877192982.5,4689236842105.5,4689236842105.5,866022556391.0,11,21868421052.5,752649122807.0,-7892789473685.0,1,22,9,84,8,6,45,57,33,2.031461618692086e+24,12.822510822510822
219c6102f604c8ff0ead5d23375bb127del0d,6735057714.698885,2375656411420.701,-493010220953.3013,1.015222816399287,15.090909090909092,5830912280701.8,47526315789.333336,8331578947369.0,1980868421052.5,426,66592537.671361506,32058452012.385883,-4557473684211.0,1,33,0,498,0,25,140,400,210,1.3643716561936977e+20,5445.585227272727
2e33b1ee8a9d4a5cc5f886ca455e8f86kxu5r,8339965768.329268,4031440460526.4,-673979082321.2404,1.01,3.35,9101802631579.0,28631578948.0,12996631578947.0,-116059379.23076923,41,61617458.317073174,339425000000.0,-1347842105263.25,1,20,0,67,4,17,42,57,29,1.8601802385694615e+20,79.81842105263158
2515c5fd81638d5d0bca39a2b2be3995tante,77400680162.47804,2146484460710.8704,-355949597312.02344,1.0264227642276422,5.146341463414634,7479802631579.042,1460122807017.5,9005526315789.0,2858526315790.0,32,368421053.0,894736842.0,-8122947368421.0,1,41,1,211,0,6,70,194,49,8.730582866091642e+22,48.1280487804878
5053e03863b6887308c8446cefeec429l94tg,12438250420.183348,2092080790285.2053,-382694363174.8476,1.0729700544706284,6.181208053691275,6214391081871.333,171684210526.5,11427789473684.0,4209631578947.5,210,23076923.076923076,1105263158.0,-8454421052632.0,1,149,0,921,1,35,201,750,449,6.634844580287152e+20,429.51423907128606
f19531503f1485a3014189a80971c6fb0d9fu,7512426900.5633335,2354869883040.961,48388706140.489624,1.003030303030303,1.5545454545454545,4060200000000.0,55289473684.0,8209263157895.0,10806421052633.0,5,92105263.0,3105263158.0,-3650105263158.0,1,110,0,171,0,20,85,137,38,1.6495219314389313e+20,1.166722268557131
2eb8a353db13e68388f544daa2e28359oenbs,56541057936.009026,2095052316577.2493,-70955972179.9941,1.022638199747446,4.262569832402234,5324711525649.62,1414947368421.0,9831473684210.0,5683368421052.0,205,21929824.583333332,52631579.0,-10350263157896.0,1,179,4,763,4,43,193,466,588,3.669097664799139e+22,268.902579875714
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,48267097146.074196,2289161544490.253,120002396756.33438,1.056258560996522,3.1348684210526314,6293125177809.439,996394736842.5,12694631578947.0,11571894736842.0,43,0.0,52631579.0,-11558789473685.0,1,304,6,953,7,60,289,727,537,1.4712252797514756e+22,21.69462176480806
39a5a16e5a67c2fb51789cea4d3091f0mv996,133792897265.40645,2409737428731.2827,-1128876242.1728103,1.0289509090728601,4.065040650406504,6149976697468.87,7354368421053.0,12283105263158.0,5240105263158.0,101,26315789.5,21947368421.0,-7981736842106.0,1,246,13,1000,14,15,418,985,207,4.180947309235894e+23,77.70187489629998
25331706aa2157419da068e93f3989feyo7a0,1639227659.638782,1957721709134.051,-285304766983.7585,1.0062937062937063,5.068181818181818,7668078947368.464,10868421052.75,9683842105263.0,1529000000000.0,23,31578947.4,127578947369.0,-3316210526315.5,1,44,0,223,0,5,83,195,91,5.12235198624962e+18,30.623150105708245
55abcd1b00c6b5b54633fc7e98f0110bwoy3v,9472637737.362156,1349247738879.24,510333050250.8456,1.0183592948121583,23.0126582278481,7901344129554.635,91298245614.33333,6312500000000.0,4994947368421.0,350,205513784.4047619,2473684211.0,-1621473684210.0,1,79,1,1818,0,85,353,785,978,3.433672342508525e+20,3197.2177864329765
ba0ca6f98ed66bdd1c4e86db2ce4011fdk6ii,35363081507.760826,2090075379419.8513,-210419674631.0021,1.135227750903014,8.454022988505747,6915040448343.064,1806263157894.5,12528736842105.0,7941052631580.0,111,26315789.5,578947368.0,-8013157894736.0,1,174,0,1471,2,62,279,1002,91,3.5053667524570847e+22,396.0065444156535
a22fdc066a738070c6e4860924d06657hengu,41704586271.66889,1549203657791.8596,64728230686.21953,1.0533727511591722,23.734848484848484,6094200228832.869,451131578948.0,9481263157894.0,6527789473683.0,1595,0.0,8548075018.160603,-4989842105263.0,1,132,7,3133,2,19,296,986,66,6.067331674567777e+21,20260.65434883183
b6a7b5bba132a90e7c7cb350d2bfa52d7sion,66909313808.24953,1462810958784.5017,157984766456.93964,1.0445871048143776,6.8,8827267801857.646,332500000000.5,9267578947368.0,4551842105263.0,21,2207017543.8,169086466165.42856,-3063473684210.0,1,55,2,374,1,9,60,67,85,5.780142376735455e+21,39.4962962962963
f27321571b5b6184e86acb6203c766f2bsfxg,11277416267.971956,1147633496664.3884,196401069982.6268,1.0603174603174603,5.041666666666667,6980347368421.0,44171052631.75,2829912280701.6665,2832771929824.6665,44,661654135.2857143,92964912280.66667,-911557894737.0,1,24,0,121,1,10,54,92,38,1.7471152636645687e+20,84.21557971014494
7c08de9de285265b2c34970139331f9fnr9ad,32227124183.06291,3044365596702.369,661998639337.5366,1.0163934426229508,4.737704918032787,4826885964912.111,398500000000.0,9095210526316.0,5692315789473.0,204,0.0,1210526315.0,-3905684210526.0,1,61,0,289,2,40,110,238,159,8.634129824480445e+21,673.4300546448087
